shortName,name,averageDelay,passagesCount,latitude,longitude
1103,Skawina Piłsudskiego,5.208333333333333,24,49.972299722222225,19.79823861111111
123,Brogi,1.7407407407407407,108,50.07977361111111,19.960191388888887
215,Kochanów,5.928571428571429,14,50.11484111111111,19.74793222222222
2598,Wrony,4.205362982341399,1529,49.99531861111111,19.852407222222222
3007,Będkowice Cmentarz (nż),480.0,3,50.17219,19.74957
954,Goszyce Remiza (nż),3.3333333333333335,3,50.178825555555555,20.13216111111111
1197,Nowa Wieś Jesionka (nż),1.5,18,50.026648888888886,19.681091388888888
2551,Barwna (nż),3.0,6,50.10746361111111,20.151678611111112
3292,Kocmyrzów-Luborzyca Urząd Gminy,1.8333333333333333,6,50.1361,20.11384
1083,Baczyńskiego (nż),3.754120879120879,1456,50.0033025,19.869216666666667
1118,Borek Szlachecki I (nż),5.666666666666667,21,49.9657775,19.777734722222224
1246,Ściejowice Na Bagnach (nż),3.032258064516129,31,50.00317861111111,19.778316944444445
13,Katowicka,9.363636363636363,11,50.090223888888886,19.882942777777778
2796,Banacha,8.695121951219512,82,50.1015,19.9642
445,Kantorowice,2.1690140845070425,71,50.10433472222222,20.061780833333334
706,Kosocice,1.9,10,49.994215,19.989235555555556
810,Bora-Komorowskiego,3.9756662804171494,2589,50.085816666666666,19.97944888888889
1255,Bonarka,6.206400302972922,5281,50.02943,19.953555
157,Leśmiana,3.1052631578947367,38,50.06822638888889,19.832901111111113
191,Przybysławice II,2.2,5,50.1572,19.8952
2486,Skawina Robotnicza,3.5891472868217056,129,49.9815,19.8006
2558,Stare Wiślisko,5.641025641025641,468,50.059425555555556,20.050279166666666
260,Bielany,2.6270983213429258,834,50.043213888888886,19.81998888888889
2963,Michałowice Gościniec (nż),6.5,4,50.17375972222222,19.943899722222223
182,Zielonki Skrzyżowanie,3.1025641025641026,39,50.10798888888889,19.924287777777778
3102,Bielany Obwodnica (nż),2.791314837153197,829,50.04183,19.81185
939,Os.Na Stoku,0.28205128205128205,39,50.0978025,20.05018611111111
1098,Krzęcin Kapliczka (nż),5.142857142857143,7,49.9455,19.7329
264,Skalna (nż),1.9866310160427807,374,50.03888666666667,19.831199444444444
2857,Gaj Rudawa (nż),2.6666666666666665,3,49.9561,19.9033
3211,Bosutów Remiza,2.4,20,50.1233,19.9942
3218,Tomaszkowice,2.3636363636363638,11,49.97585,20.09918
3324,Chorowice Pętla,1.6857142857142857,140,49.94958472222222,19.869483055555555
508,Wyciąże (nż),5.174603174603175,63,50.077103055555554,20.153719722222224
651,Szparagowa,4.816993464052287,612,50.043955555555556,20.045538333333333
662,Bieżanów Trafo,1.6666666666666667,378,50.02119805555556,20.016599444444445
1101,Skawina Korabnicka (nż),5.230769230769231,13,49.9742,19.8476
1164,Pszona,2.062772449869224,1147,50.07859611111111,19.976783055555554
175,Garlica Murowana,2.0,3,50.14090861111111,19.927508055555556
760,Opatkowice Wiadukt (nż),2.235255135851557,1509,49.99467777777778,19.91840611111111
94,Lublańska,4.351145038167939,131,50.08508166666667,19.9627775
1279,Niepołomice Batorego II (nż),0.8,5,50.04207888888889,20.229625555555554
137,Zarzecze,5.391867333030441,4402,50.0772,19.8892
2730,Wieliczka Niepołomska (nż),6.25,4,49.9923,20.0858
3136,Kurzei,3.4666372072470173,2263,50.09518805555555,19.98882111111111
3203,Szpital Jana Pawła II,4.178978102189781,3425,50.08837944444444,19.93863
3298,Cholerzyn Skwer (nż),3.380952380952381,21,50.05838111111111,19.774993333333335
469,Lubocza Przychodnia,4.869565217391305,23,50.09491388888889,20.084093055555556
72,Pędzichów,4.142857142857143,7,50.06955583333333,19.937603055555556
767,Babińskiego,4.290322580645161,1798,50.007194166666665,19.8807025
161,Olszanica Bory,2.682926829268293,41,50.06191888888889,19.805633055555557
2503,Wieliczka Park,4.966666666666667,60,49.987139722222224,20.050026111111112
2539,Rondo Hipokratesa,5.226345609065156,3530,50.09047777777778,20.02215916666667
3006,Wieliczka Os.Asnyka,6.2075471698113205,53,49.9825,20.0699
3216,Lednica Górna Chorągwica (nż),2.272727272727273,11,49.97828,20.08677
1073,Węgrzce Magiczne Wzgórze (nż),2.875,24,50.113997222222224,19.974619722222222
2527,Prądnik Biały,0.8895131086142322,534,50.096325,19.93022
392,DH Wanda,4.522058823529412,2584,50.085160277777774,20.02003638888889
758,Judyma,1.8852140077821011,2570,50.00192916666666,19.92224277777778
884,Kulerzów (nż),2.007142857142857,140,49.94530916666667,19.853745
923,Beskidzka,6.405278592375367,1705,50.01851388888889,19.951625
151,Chełm,3.3783783783783785,37,50.067750277777776,19.846721944444443
2542,Makuszyńskiego (nż),2.4057971014492754,828,50.089419166666666,20.04283638888889
3045,Szczyglice Autostrada,4.09375,32,50.09294916666666,19.81567527777778
3051,Świątniki Górne Piasna Górka (nż),2.111111111111111,18,49.931959166666665,19.97379777777778
3073,Chełmońskiego Osiedle,5.730985915492957,710,50.091388888888886,19.903055555555557
1102,Skawina Korabnicka Szkoła (nż),5.2,5,49.9742,19.8369
2518,Benedyktowicza (nż),1.9370339685169842,1207,50.047579166666665,19.889371944444445
2769,Bosutów Krakowska (nż),2.1052631578947367,19,50.1151,19.9952
2852,Wieliczka Goliana,5.285714285714286,7,49.9845,20.0606
2907,Wołowice Pichonówka (nż),3.1538461538461537,13,49.988611666666664,19.713166666666666
3070,Petrażyckiego Osiedle (nż),4.580246913580247,81,49.98429888888889,19.895875555555556
321,Uniwersytet Jagielloński,2.451002227171492,1796,50.06028388888889,19.93105
367,Francesco Nullo,10.428571428571429,28,50.06014,19.967299444444443
487,Węgrzynowice,1.3333333333333333,3,50.11535194444444,20.153433055555556
1055,Michałowice Ujęcie Wody (nż),5.666666666666667,3,50.15831472222222,19.966485555555554
2707,Libertów Szkoła,4.204081632653061,147,49.97248416666667,19.898380833333334
3173,Skawina Tyniecka Rzepnik (nż),3.6363636363636362,22,49.99118,19.81357
791,Gaj Zadziele,2.193548387096774,31,49.9552,19.8894
809,Włosań Kopań (nż),2.8,5,49.9236,19.92
262,Bielany Klasztor (nż),2.5349397590361447,830,50.04338555555555,19.831096944444443
3166,Dziekanowice Kapliczka,1.8,20,50.11727,20.01224
3227,Wołowice Grotowa Skrzyżowanie (nż),3.5454545454545454,11,49.98453666666666,19.75466
499,Wróżenice,0.6,5,50.11363055555555,20.189603333333334
984,Modlniczka,0.6666666666666666,3,50.11987638888889,19.854758888888888
129,Cystersów,2.4285714285714284,7,50.06645722222222,19.971869722222223
1364,Wielkie Drogi (nż),8.25,8,49.958840555555554,19.722154166666666
2472,Skawina Radziszowska (nż),3.244360902255639,266,49.969388888888886,19.8227125
2499,Mogilany Cicha (nż),2.085972850678733,221,49.93796388888889,19.893085833333334
2515,Wileńska,1.6730769230769231,52,50.082368611111114,19.953855
2651,Chałupki Górne (nż),1.75,4,50.05484138888889,20.125366111111113
2969,Owczary (nż),0.3333333333333333,3,50.1775,19.9082
579,Rynek Dębnicki,1.7014925373134329,67,50.05179805555556,19.926834166666666
1341,Rybna Zagórze (nż),4.638297872340425,47,50.0328,19.635
3133,Cmentarz Wróblowice,3.264705882352941,34,49.979816944444444,19.955005555555555
378,Os.Piastów,4.428571428571429,14,50.10077888888889,20.013071666666665
76,Grottgera,8.996202200104767,15272,50.07176638888889,19.929823055555556
1002,Lusina Spacerowa,2.7777777777777777,9,49.9706,19.9307
1125,Wola Radziszowska Most (nż),2.8784722222222223,288,49.9072,19.8048
196,Rząska Autostrada (nż),8.75,4,50.10546444444444,19.83586888888889
278,Nowa Wieś Szlachecka,1.411764705882353,17,50.02589916666667,19.68999
2905,Lusina (nż),2.7777777777777777,9,49.975321944444445,19.923484166666668
2911,Chrosna Pętla,1.0,4,50.0822,19.7095
2937,Lusina Kraśnik (nż),1.676923076923077,195,49.96393,19.935019722222222
2961,Bibice Rynek,2.56,25,50.12658,19.95355138888889
3040,TAURON Arena Kraków Wieczysta,1.9556962025316456,1264,50.07144111111111,19.983273055555557
337,Laskowiec (nż),6.666666666666667,3,50.1726025,19.96151888888889
460,Mrozowa (nż),7.1,10,50.08405,20.07177
2639,Ważewskiego,2.7411575562700965,622,49.98338666666667,19.912369166666668
2874,Strycharska,3.1666666666666665,6,50.04335416666667,19.976589444444443
370,Dąbie,2.590909090909091,22,50.06091527777778,19.979602222222223
765,Brücknera,3.390625,64,50.012076944444445,19.87584138888889
1091,Gołuchowice Jurczyce,2.067484662576687,163,49.94358305555556,19.778128055555555
1306,Niepołomice Boryczów (nż),4.264957264957265,117,50.0234,20.1987
192,Droga do Rząski (nż),8.0,9,50.10201472222222,19.861470277777777
2525,Mydlniki Granica Miasta (nż),3.189189189189189,37,50.090085555555554,19.837287222222223
2534,Olszanica Ogródki Działkowe (nż),2.1052631578947367,38,50.06440111111111,19.818655555555555
2590,Drużbackiej,2.0759493670886076,79,49.98220861111111,19.989319722222223
311,Salwator,0.509090909090909,55,50.05292611111111,19.915819166666665
3175,Nowy Bieżanów P+R (nż),2.549949545913219,1982,50.0151,20.02468
435,Darwina,3.053475935828877,1496,50.09093166666667,20.05944
590,Zachodnia,4.706563706563706,1295,50.02365,19.910720555555557
655,Jeżowa,6.647058823529412,68,50.03816527777778,20.02708527777778
956,Polana Żywiecka (nż),3.6285714285714286,35,50.011071111111114,19.909123333333334
972,Wielka Wieś (nż),1.0,6,50.15687555555556,19.843215555555556
226,Balice I (nż),3.526315789473684,19,50.076056666666666,19.807758055555556
2647,Wyciąska (nż),4.5,22,50.06966777777778,20.16262861111111
2746,Prokocim Rynek,2.108433734939759,332,50.02349638888889,19.997249166666666
2780,Budzyń Plaża Główna (nż),2.8636363636363638,22,50.04765361111111,19.791623055555554
2901,Rączna OSP (nż),2.691666666666667,240,50.008181666666665,19.76722611111111
2973,Grębynice OSP (nż),4.0,1,50.1661,19.8728
2732,Rzeszotary Tempo (nż),2.46875,32,49.941767222222225,19.98973527777778
301,Ściejowice Granica (nż),2.7058823529411766,34,50.0113,19.7752
611,Rzemieślnicza,3.375,8,50.032940833333335,19.938583055555554
717,Karpińskiego,6.708,1250,50.01639,19.96336388888889
1310,Podłęże Straż (nż),4.571428571428571,7,50.013440277777775,20.16455638888889
2886,Kaszów Wyźrał (nż),2.8118811881188117,202,50.01571361111111,19.718715
3223,Trąbki OSP,1.6923076923076923,13,49.95798,20.14657
1222,Kamień Dół (nż),2.8527918781725887,197,50.0093,19.584
145,Baba Jaga (nż),0.7090909090909091,55,50.059155,19.862419444444445
3013,Balice Olszanica Bory,2.5,6,50.06227,19.804085
330,Bibice (nż),3.0,12,50.13306472222222,19.96696861111111
920,Czerwiakowskiego,11.969696969696969,33,50.008316944444445,20.010077777777777
2524,Lindego (nż),3.8948254101809003,2377,50.08059277777778,19.870806666666667
3199,Rząska Szkoła,8.666666666666666,9,50.098733333333335,19.838547777777777
332,Michałowice Komora (nż),3.8181818181818183,11,50.14214805555556,19.970396944444445
542,Siejówka (nż),5.45,20,50.05713333333333,20.1811525
57,Stachiewicza,10.424242424242424,66,50.08490611111111,19.91637111111111
861,Ochojno Remiza,0.8333333333333334,6,49.95422111111111,19.973737777777778
216,Droga do Niegoszowic (nż),7.363636363636363,11,50.112989166666665,19.734805833333333
3291,Goszyce Pod Lasem (nż),2.6666666666666665,3,50.171283333333335,20.125127777777777
522,Cło,9.454545454545455,11,50.08042472222222,20.185095
572,Smolki,0.875,8,50.0415125,19.943302222222222
937,Lubostroń (nż),4.481395348837209,1290,50.01490861111111,19.902166944444446
990,Tonie Gliniki (nż),1.0,5,50.11695527777778,19.89421
1001,Lusina Szkoła,2.6666666666666665,9,49.9676,19.9301
119,Pilotów,3.7926565874730023,4167,50.078380555555555,19.970936666666667
2543,Wańkowicza,2.420487106017192,1396,50.0872375,20.047040555555554
3277,Węgrzynowicka (nż),3.2857142857142856,7,50.09942,20.14814
898,Wieliczka Cmentarz,4.20925341745531,951,49.987319722222225,20.06476388888889
1195,Krzyszkowice Różana (nż),5.636363636363637,11,49.9985,20.0243
1329,Ochodza Dom Ludowy (nż),18.5,2,49.9667,19.7417
2854,Skawina Bukowska (nż),2.888888888888889,9,49.9619,19.8364
3120,Cmentarz Ruszcza (nż),4.90625,32,50.08492805555556,20.14979611111111
699,Soboniowice,1.8783783783783783,74,49.979438333333334,19.989418333333333
